tytuł ogłoszenia,link,lokalizacja,powierzchnia,cena,cena za metr,czynsz,liczba pokoi,rodzaj budynku,rynek,ogrzewanie,piętro,stan wykończenia,forma własności,dostępne od,typ ogłoszeniodawcy,informacje dodatkowe,rok budowy,winda,materiał budynku,okna,certyfikat energetyczny,wyposażenie,zabezpieczenia,media,źródło
,https://www.otodom.pl/pl/oferta/mieszkanie-blisko-stawow-jana-ID4pzwe,,52.85,640000.0,12110.0,760.0,2.0,blok,wtórny,miejskie,2/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe, pom. użytkowe",2018,tak,,,B,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-kawalerka-z-kuchnia-rezerwacja-ID4wz2M,,35.0,250000.0,7143.0,400.0,1.0,blok,wtórny,miejskie,2/4,do remontu,pełna własność,brak informacji,prywatny,"balkon, piwnica",1965,nie,wielka płyta,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-umeblowane-miejsce-na-auto-ID4wcks,,33.0,259900.0,7876.0,500.0,1.0,blok,wtórny,miejskie,4/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"piwnica, oddzielna kuchnia",1994,nie,inny,,C,"lodówka, meble, kuchenka, pralka",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/pelne-wyposazenie-klimatyzacja-garaz-komorka-ID4wz3B,,37.73,538000.0,14259.0,,2.0,apartamentowiec,wtórny,miejskie,5,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",2024,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka, klimatyzacja",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/hpr/pl/oferta/mieszkanie-w-scislym-centrum-niedaleko-manufaktury-ID4wza3,,46.69,459000.0,9831.0,,3.0,,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID4pc5Z,,55.0,568000.0,10327.0,650.0,3.0,blok,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica",1962,nie,cegła,plastikowe,W trakcie realizacji / Zwolnione,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-kuchnia-ID4uSOL,,47.76,320000.0,6700.0,,2.0,blok,wtórny,miejskie,5/9,do remontu,pełna własność,brak informacji,prywatny,"balkon, piwnica",1972,tak,wielka płyta,drewniane,,,,,otodom
,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-84m2-taras-bezposrednio-ID4ubnv,,84.85,,,,4.0,,pierwotny,brak informacji,1/1,do wykończenia,pełna własność,2026-02-15,deweloper,"taras, garaż/miejsce parkingowe",2026,nie,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/kawalerka-33-7-m-w-lodzi-dobra-lokalizacja-ID4uLgG,,33.7,265000.0,7864.0,,1.0,blok,wtórny,miejskie,5/5,do remontu,pełna własność,brak informacji,prywatny,,,nie,,drewniane,,,,,otodom
,https://www.otodom.pl/pl/oferta/m3-rozkladowe-do-remontu-polesie-koziny-ID4wz1v,,49.5,316000.0,6384.0,,2.0,blok,wtórny,miejskie,1/4,do remontu,brak informacji,2025-03-22,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",,nie,cegła,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-70-m-lodz-ID4uSKr,,70.0,590000.0,8429.0,800.0,3.0,blok,wtórny,miejskie,2,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica",,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/2-pokoje-42-73-m2-lodz-ul-gdanska-pietro-6-6-ID4wcJH,,42.73,529900.0,12401.0,450.0,2.0,blok,wtórny,miejskie,6/6,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, oddzielna kuchnia, pom. użytkowe",2017,tak,silikat,plastikowe,A+,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/m3-na-widzewie-z-balkonem-na-9-pietrze-po-remoncie-ID4wyYp,,37.68,325000.0,8625.0,400.0,2.0,blok,wtórny,miejskie,9/10,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",1978,nie,,plastikowe,,,,"telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/przestronne-m3-z-balkonem-nowe-osiedle-teofilow-ID4wyZe,,55.89,560000.0,10020.0,450.0,2.0,apartamentowiec,wtórny,miejskie,3/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",2022,tak,silikat,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,"telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/umow-sie-gotowe-mieszkanie-bonus-ID4wyYz,,32.62,335219.0,10276.0,,2.0,apartamentowiec,pierwotny,miejskie,1,brak informacji,pełna własność,2024-12-30,biuro nieruchomości,"balkon, piwnica, pom. użytkowe",2024,tak,pustak,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/garaz-5-tys-gotowe-mieszkanie-bonus-ID4wyYt,,79.46,661623.0,8326.0,,4.0,apartamentowiec,pierwotny,miejskie,1,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2024,tak,pustak,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/2-pokoje-w-samym-centrum-lodzi-pod-klucz-ID4wdqi,,34.01,248000.0,7292.0,340.0,2.0,kamienica,wtórny,inne,parter/3,brak informacji,pełna własność,brak informacji,biuro nieruchomości,,1920,nie,cegła,plastikowe,,"meble, klimatyzacja","drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-ogrodek-bez-prowizji-ID4uawo,,53.5,,,,3.0,,pierwotny,brak informacji,parter/1,do wykończenia,pełna własność,2025-03-15,deweloper,"taras, ogródek",2025,nie,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/garaz-5-tys-gotowe-mieszkanie-bonus-ID4wyY9,,39.1,386562.0,9886.0,,2.0,apartamentowiec,pierwotny,miejskie,1,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2024,tak,pustak,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/rezerwacja-4-pokoje-blisko-centrum-okazja-ID4uLib,,68.96,469000.0,6801.0,807.0,4.0,blok,wtórny,miejskie,4/10,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",1975,tak,wielka płyta,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/kawalerka-blisko-manufaktury-ID4uH9u,,30.02,294900.0,9823.0,460.0,1.0,blok,wtórny,miejskie,parter/3,brak informacji,pełna własność,brak informacji,biuro nieruchomości,,1960,nie,cegła,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-klucze-na-juz-dni-otwarte-ID4wyUw,,38.0,374300.0,9850.0,,2.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-gornej-ID4uovP,,52.32,445000.0,8505.0,940.0,3.0,blok,wtórny,miejskie,parter/4,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica",1969,nie,wielka płyta,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/dabrowa-2-pokoje-kuchnia-balkon-do-zamieszkania-ID4wczE,,40.0,330000.0,8250.0,600.0,2.0,blok,wtórny,miejskie,4/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica",,nie,,plastikowe,W trakcie realizacji / Zwolnione,"lodówka, piekarnik, kuchenka, pralka",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/czteropokojowe-mieszkanie-na-zamknietym-osiedlu-ID4wqrF,,79.12,975000.0,12323.0,1300.0,4.0,apartamentowiec,wtórny,miejskie,3/4,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",2018,tak,,plastikowe,,"meble, klimatyzacja",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/2-pokoje-w-kamienicy-przy-piotrkowskiej-ID4tDGr,,48.0,335000.0,6979.0,400.0,2.0,kamienica,wtórny,miejskie,2/2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,1920,nie,cegła,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-radogoszczu-zachodzie-ID4woKF,,49.15,378000.0,7691.0,680.0,2.0,blok,wtórny,miejskie,8/10,do remontu,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica",1970,tak,wielka płyta,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/3-pokoje-na-gornej-ID4wqPz,,47.22,445000.0,9424.0,689.0,3.0,blok,wtórny,miejskie,1/4,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica",1970,nie,wielka płyta,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/kawalerka-w-lodzi-ul-wschodnia-ID4wiGT,,28.0,195000.0,6964.0,,1.0,,wtórny,elektryczne,1/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,,nie,cegła,plastikowe,,"lodówka, kuchenka, pralka",,,otodom
,https://www.otodom.pl/pl/oferta/bydgoska-okolice-manufaktury-4-pokoje-ID4wyT0,,67.53,510000.0,7552.0,720.0,4.0,blok,wtórny,miejskie,parter/4,do remontu,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",1965,nie,wielka płyta,plastikowe,W trakcie realizacji / Zwolnione,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,,otodom
,https://www.otodom.pl/pl/oferta/gotowe-4-pokoje-garaz-boks-3min-manufaktura-ID4wyTV,,80.0,661700.0,8271.0,,4.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-z-dwoma-lazienkami-olechow-ID4w8FX,,88.9,977900.0,11000.0,1030.0,3.0,blok,wtórny,miejskie,5/5,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"taras, garaż/miejsce parkingowe, pom. użytkowe",,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik","drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-ID4wyPP,,59.0,495600.0,8400.0,,3.0,,pierwotny,brak informacji,2/2,brak informacji,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe",,nie,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-40-m2-ogrodkiem-40m2-rolety-zewn-ID4wyRH,,40.0,348000.0,8700.0,,2.0,,pierwotny,brak informacji,parter/2,brak informacji,pełna własność,brak informacji,prywatny,"ogródek, taras, garaż/miejsce parkingowe",,nie,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-wysoki-standard-2-pokoje-1-pietro-ID4wyQh,,38.0,478000.0,12579.0,500.0,2.0,blok,wtórny,miejskie,1/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica",,nie,cegła,plastikowe,,"zmywarka, lodówka, meble, piekarnik, pralka",,,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-garazem-w-cenie-ID4wcv1,,39.34,540000.0,13726.0,600.0,2.0,apartamentowiec,wtórny,miejskie,7/8,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2015,tak,żelbet,plastikowe,A,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/kawalerka-z-panorama-na-lodz-ID4wirN,,31.0,235000.0,7581.0,470.0,1.0,blok,wtórny,miejskie,7/10,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",1980,tak,,plastikowe,,"lodówka, meble, kuchenka, pralka",,"telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-ID4wyOD,,55.0,462000.0,8400.0,,3.0,,pierwotny,brak informacji,2/2,brak informacji,pełna własność,brak informacji,prywatny,,,nie,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/3-pokoje-55m2-dwa-balkony-rozkladowe-megapotencjal-ID4uPdC,,55.0,369000.0,6709.0,740.0,3.0,blok,wtórny,miejskie,3/4,do remontu,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",1965,nie,wielka płyta,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/kawalerka-30m2-po-remoncie-w-wysokim-standardzie-ID4wyNv,,30.0,328500.0,10950.0,370.0,1.0,blok,wtórny,miejskie,4/11,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"piwnica, oddzielna kuchnia",,tak,wielka płyta,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/narozne-4-pokoje-dni-otwarte-garaz-boks-ID4wyOa,,72.0,629500.0,8743.0,,4.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/kawalerka-dla-inwestora-komorka-obok-umedu-ID4wyNN,,26.0,261000.0,10038.0,,1.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/hpr/pl/oferta/mieszkanie-2-pokoje-z-kuchnia-ID4uSOL,,47.76,320000.0,6700.0,,2.0,blok,wtórny,miejskie,5/9,do remontu,pełna własność,brak informacji,prywatny,"balkon, piwnica",1972,tak,wielka płyta,drewniane,,,,,otodom
,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-ul-marysinska-gornicza-ID4wyNh,,60.41,720000.0,11919.0,700.0,3.0,apartamentowiec,wtórny,miejskie,3/5,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe",2010,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/okazja-kawalerka-po-remoncie-centrum-polesie-ID4wyNB,,13.09,155000.0,11841.0,0.0,1.0,kamienica,wtórny,elektryczne,3/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,,nie,cegła,plastikowe,,"meble, lodówka, pralka, telewizor",,"telefon, internet, telewizja kablowa",otodom
,https://www.otodom.pl/pl/oferta/2-pokoje-w-kamienicy-przy-wschodniej-ID4uIUx,,37.05,320000.0,8637.0,400.0,2.0,kamienica,wtórny,miejskie,parter/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,1930,nie,,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/najtansze-3-pokoje-garaz-komorka-dni-otwarte-ID4wyNx,,55.0,466000.0,8473.0,,3.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/1200m-manufaktura-1500m-plac-wolnosci-piotrkowska-ID4wqAs,,26.0,262626.0,10101.0,290.0,1.0,apartamentowiec,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/2-pokoje-w-srodmiesciu-ID4u48Y,,49.9,440000.0,8818.0,500.0,2.0,blok,wtórny,miejskie,3/4,brak informacji,pełna własność,brak informacji,biuro nieruchomości,,1960,nie,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/3-pokoje-w-srodmiesciu-ID4tX5Q,,71.05,609000.0,8571.0,1429.0,3.0,kamienica,wtórny,miejskie,3/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,1909,nie,cegła,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/2-pokoje-przy-wlokniarzy-ID4u0KC,,37.0,280000.0,7568.0,536.0,2.0,blok,wtórny,miejskie,3/10,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica",1970,tak,wielka płyta,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/wielki-dodatkowy-rabat-scisle-centrum-ID4wyMV,,41.0,371300.0,9056.0,,2.0,apartamentowiec,pierwotny,miejskie,1/6,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/wielki-dodatkowy-rabat-scisle-centrum-ID4wyMS,,38.0,354500.0,9329.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/oddany-blokmanufakturagaraz-5-000-ID4wyMD,,39.0,384600.0,9862.0,,2.0,apartamentowiec,pierwotny,miejskie,1/10,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2024,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-wlasnym-ogrodem-ID4tWIc,,85.62,1190000.0,13899.0,1400.0,4.0,szeregowiec,wtórny,inne,1/1,brak informacji,pełna własność,2025-03-01,biuro nieruchomości,"taras, garaż/miejsce parkingowe",2021,nie,pustak,plastikowe,,"meble, klimatyzacja",,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/wielki-rabatscisle-centrumgaraz-20-000-pln-ID4wyMP,,54.2,465600.0,8590.0,,3.0,apartamentowiec,pierwotny,miejskie,2/6,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/oddany-blokmanufakturagaraz-5-000-ID4wyMB,,80.0,661550.0,8269.0,,,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2024,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/oddany-blokmanufaktura2-pokojerabat-ID4wyMH,,32.0,328300.0,10259.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2024,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/wielki-rabatscisle-centrumgaraz-20-000-pln-ID4wyMM,,68.5,567000.0,8277.0,,4.0,apartamentowiec,pierwotny,miejskie,1/6,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufakturajuz-za-kilka-miesiecy-ID4wyMu,,26.0,258850.0,9956.0,,1.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufaktura2-pokgaraz-5-000-ID4wyMr,,40.1,389900.0,9723.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/sprzedam-3-pokojowe-mieszkanie-55mkw-wierzbowa-33-ID4uuzm,,55.0,410000.0,7455.0,750.0,3.0,kamienica,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,prywatny,"piwnica, oddzielna kuchnia, pom. użytkowe",1926,nie,cegła,plastikowe,,"lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufaktura3-pokgaraz-5-000-ID4wyMo,,44.1,425200.0,9642.0,,3.0,apartamentowiec,pierwotny,miejskie,1/4,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/9067zl-m2-rabat200m-metro-lodz-400m-piotrkowska-ID4wndh,,40.95,90672200400.0,9067.0,450.0,2.0,apartamentowiec,pierwotny,miejskie,1/6,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,2025,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufaktura3-pokgaraz-5-000-ID4wyMk,,51.0,470100.0,9218.0,,3.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-piotrkowska-po-gen-remoncie-ID4wyMa,,148.0,1100000.0,7432.0,620.0,4.0,kamienica,wtórny,gazowe,1/3,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",,nie,cegła,drewniane,,,,,otodom
,https://www.otodom.pl/pl/oferta/srodmiescie-apartament-4-pokoje-garaz-komorka-ID4wyLz,,76.0,679000.0,8934.0,730.0,4.0,apartamentowiec,wtórny,miejskie,5/5,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2023,tak,,plastikowe,,,,"internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/idealne-pod-wynajem-skomunikowane-balkon-ID4wyJZ,,37.0,357000.0,9649.0,,2.0,blok,pierwotny,miejskie,parter/10,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"taras, ogródek, garaż/miejsce parkingowe",,tak,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/idealne-na-start-wrocilo-mega-rabat-0-pcc-ID4wyJY,,42.0,425000.0,10119.0,,2.0,blok,pierwotny,miejskie,1/8,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",,tak,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/politechnika-ogrodek-taras-rabat-0-pcc-ID4wyJX,,36.0,380000.0,10556.0,,2.0,blok,pierwotny,miejskie,parter/8,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"taras, ogródek, garaż/miejsce parkingowe",,tak,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/politechnika-okazja-wrocilo-drzwi-otwarte-ID4wyJW,,55.0,514000.0,9345.0,,3.0,blok,pierwotny,miejskie,4/8,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",,tak,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/standard-deluxe-mega-rabat-skomunikowane-eng-ID4wyJU,,42.0,421000.0,10024.0,,2.0,blok,pierwotny,miejskie,3/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",,tak,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/idealne-pod-wynajem-skomunikowane-balkon-ID4wyJS,,50.0,468000.0,9360.0,,2.0,blok,pierwotny,miejskie,parter/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"taras, ogródek, garaż/miejsce parkingowe",,tak,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/przy-parku-szarych-szeregow-ul-staszica-19-ID4wyIN,,50.78,340000.0,6696.0,580.0,2.0,blok,wtórny,miejskie,4/10,do remontu,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1961,tak,beton,plastikowe,W trakcie realizacji / Zwolnione,,,,otodom
,https://www.otodom.pl/pl/oferta/ostatnie-pietro-idealne-pod-wynajem-obwodnica-ID4wyJT,,47.0,466000.0,9915.0,,2.0,blok,pierwotny,miejskie,4/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",,tak,,plastikowe,,,,,otodom
