tytuł ogłoszenia,link,lokalizacja,powierzchnia,cena,cena za metr,czynsz,liczba pokoi,rodzaj budynku,rynek,ogrzewanie,piętro,stan wykończenia,forma własności,dostępne od,typ ogłoszeniodawcy,informacje dodatkowe,rok budowy,winda,materiał budynku,okna,certyfikat energetyczny,wyposażenie,zabezpieczenia,media,źródło
,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-marysin-ID4wBtK.html,,80.0,825000.0,10313.0,1000.0,4.0,blok,wtórny,miejskie,3/3,do zamieszkania,pełna własność,2025-07-01,biuro nieruchomości,"taras, garaż/miejsce parkingowe",2012,tak,cegła,plastikowe,,"meble, lodówka, piekarnik, zmywarka, kuchenka",,,olx
,https://www.otodom.pl/pl/oferta/m-3-51m2-gorna-nowe-rokicie-blok-z-cegly-ID4wcd7.html,,51.33,349000.0,6799.0,600.0,2.0,blok,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1962,nie,cegła,plastikowe,,"meble, kuchenka",,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/centrum-trzypokojowe-piekny-widok-sloneczne-ID4wHr1.html,,82.36,1690000.0,20520.0,900.0,3.0,apartamentowiec,wtórny,miejskie,7/7,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, taras, garaż/miejsce parkingowe, piwnica",2019,tak,cegła,plastikowe,A+,"zmywarka, lodówka, meble, piekarnik, kuchenka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/przestronne-m3-z-balkonem-nowe-osiedle-teofilow-ID4wyZe.html,,55.89,560000.0,10020.0,450.0,2.0,apartamentowiec,wtórny,miejskie,3/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",2022,tak,silikat,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,"telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/pobudz-swoje-zmysly-w-trzech-pokojach-z-garderoba-ID4wfO2.html,,57.24,499000.0,8718.0,750.0,3.0,,wtórny,miejskie,3/11,do zamieszkania,brak informacji,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",1974,tak,wielka płyta,,,,,,olx
,https://www.otodom.pl/pl/oferta/3-pokojowe-dla-rodziny-z-potencjalem-do-przebudowy-ID4tnXl.html,,47.54,325000.0,6836.0,750.0,3.0,blok,wtórny,miejskie,8/10,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica",1971,tak,wielka płyta,plastikowe,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/2-pokoje-centrum-przy-umed-1-pietro-ID4wm0v.html,,34.0,236900.0,6968.0,0.0,2.0,kamienica,wtórny,gazowe,1/3,do remontu,pełna własność,brak informacji,biuro nieruchomości,,,nie,cegła,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/kawalerka-34m2-ii-pietro-blok-z-cegly-ID4wLXm.html,,34.26,269000.0,7852.0,400.0,1.0,blok,wtórny,miejskie,2/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",1965,nie,cegła,plastikowe,,"lodówka, kuchenka, pralka",,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/m4-pojezierska-przy-parku-rozkladowe-z-balkonem-ID4t1xc.html,,57.0,415000.0,7281.0,750.0,3.0,blok,wtórny,miejskie,6/10,do remontu,pełna własność,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",1970,tak,wielka płyta,plastikowe,,"lodówka, piekarnik",,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-trzypokojowe-widzew-wschod-ID4wbrL.html,,55.0,425000.0,7727.0,600.0,3.0,,wtórny,miejskie,> 10/11,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",1975,tak,wielka płyta,plastikowe,,"piekarnik, lodówka, pralka",,"internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/na-sprzedaz-kawalerka-na-teofilowie-ID4wu9I.html,,25.08,200000.0,7974.0,491.05,1.0,blok,wtórny,miejskie,2/4,do remontu,brak informacji,brak informacji,biuro nieruchomości,,1970,nie,wielka płyta,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/2-tarasy-wysoki-standard-ponizej-11-000-mkw-ID4wakC.html,,72.0,790000.0,10972.0,,4.0,,wtórny,miejskie,1,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,2023,tak,,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/piekne-i-do-wprowadzenia-i-bez-prowizji-i-2-pokoje-ID4w4Vl.html,,37.0,369900.0,9997.0,660.0,2.0,blok,wtórny,miejskie,9/10,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, pom. użytkowe",1970,tak,żelbet,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",,"telewizja kablowa, internet",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/pilna-sprzedaz-gotowiec-inwestycyjny-15-roi-ID4wgvV.html,,58.13,299999.0,5161.0,300.0,3.0,kamienica,wtórny,gazowe,3/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, oddzielna kuchnia",,nie,cegła,plastikowe,W trakcie realizacji / Zwolnione,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-59-m2-z-garazem-radogoszcz-lodz-ID4wsQ4.html,,59.0,520000.0,8814.0,800.0,2.0,blok,wtórny,miejskie,parter/2,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",2001,nie,,plastikowe,W trakcie realizacji / Zwolnione,,"drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",,olx
,https://www.otodom.pl/pl/oferta/m3-na-osiedlu-wielkopolska-15-min-do-manufaktury-ID4wxlm.html,,45.0,289000.0,6422.0,660.0,2.0,blok,wtórny,miejskie,4/4,do remontu,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,,1965,nie,wielka płyta,,,"meble, piekarnik",,"telefon, internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/duze-mieszkanie-rewelacyjna-lokalizacja-widzew-ID4wceP.html,,62.1,549000.0,8841.0,,3.0,blok,wtórny,brak informacji,4/4,do zamieszkania,pełna własność,brak informacji,prywatny,,1980,nie,wielka płyta,plastikowe,,,"domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/2-pokoje-54m2-kamienica-centrum-inwestycja-ID4w0WC.html,,54.0,319000.0,5907.0,500.0,2.0,kamienica,wtórny,elektryczne,4/4,do remontu,pełna własność,brak informacji,biuro nieruchomości,,1914,nie,cegła,plastikowe,,,,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/2-pokoje-do-wprowadzenia-1-pietro-wrobla-ID4u2X1.html,,55.3,439000.0,7939.0,650.0,2.0,blok,wtórny,miejskie,1/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",1965,nie,cegła,plastikowe,,"meble, lodówka, piekarnik, zmywarka",,,olx
,https://www.otodom.pl/pl/oferta/mini-apartamet-w-wiezowcu-z-widokiem-na-panorame-ID4wce0.html,,37.0,365000.0,9865.0,360.0,2.0,blok,wtórny,miejskie,10/11,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia, pom. użytkowe",,tak,,plastikowe,,"zmywarka, meble, piekarnik, kuchenka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/apartament-z-tarasem-na-slonecznym-wzgorzu-ID4rGCG.html,,97.9,890000.0,9091.0,200.0,3.0,apartamentowiec,wtórny,brak informacji,1/1,do zamieszkania,pełna własność,2024-12-01,biuro nieruchomości,"taras, garaż/miejsce parkingowe",2012,nie,cegła,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-na-radogoszczu-wschodzie-2-pokoje-ID4wr0j.html,,50.63,390000.0,7703.0,876.0,2.0,blok,wtórny,miejskie,parter/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",1986,nie,wielka płyta,plastikowe,,,,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/nowosolna-ID4weGz.html,,90.0,620000.0,6889.0,,4.0,apartamentowiec,wtórny,gazowe,parter,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,2003,nie,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/m3-z-balkonem-na-teofilowie-ID4t2bk.html,,36.6,279000.0,7623.0,420.0,2.0,blok,wtórny,miejskie,2/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, pom. użytkowe",1965,nie,wielka płyta,,,"piekarnik, lodówka, pralka",,,olx
,https://www.otodom.pl/pl/oferta/przestrzen-na-chojnach-61-m-dla-ciebie-ID4utT7.html,,61.48,459000.0,7466.0,1100.0,3.0,blok,wtórny,miejskie,4/4,do remontu,pełna własność,2025-01-17,biuro nieruchomości,,1985,nie,wielka płyta,,,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-w-samym-centrum-lodzi-ID4w00K.html,,41.81,399000.0,9543.0,0.0,2.0,kamienica,wtórny,gazowe,3/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica",1891,nie,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,https://www.otodom.pl/pl/oferta/przytulny-kat-na-widzewie-ID4w20b.html,,44.5,397000.0,8921.0,800.0,2.0,blok,wtórny,miejskie,4/4,do zamieszkania,brak informacji,2025-07-01,biuro nieruchomości,,1979,nie,wielka płyta,,,,,,olx
,https://www.otodom.pl/pl/oferta/4-pokojowe-64m-przy-gorce-widzewskiej-ID4tHQU.html,,64.02,630000.0,9841.0,600.0,4.0,blok,wtórny,miejskie,9/11,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",1980,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/nowa-inwestycja2pokojebalkon-7m24pietrowinda-ID4sBwZ.html,,53.07,425000.0,8008.0,750.0,2.0,apartamentowiec,wtórny,miejskie,4/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, oddzielna kuchnia",2024,tak,,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/-ID4uYbF.html,,80.77,829000.0,10264.0,900.0,2.0,szeregowiec,wtórny,miejskie,parter/4,do zamieszkania,pełna własność,2025-03-18,biuro nieruchomości,,1875,tak,cegła,,,"zmywarka, lodówka, piekarnik, kuchenka, telewizor, pralka",,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/tylna-bp-iv-2-pok-ost-pietro-mp-klima-ID4wmZf.html,,52.69,640000.0,12147.0,600.0,2.0,blok,wtórny,miejskie,4/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe, piwnica",2015,tak,silikat,drewniane,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka, klimatyzacja","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-super-lokalizacji-jaracza-ID4wqcS.html,,131.5,419000.0,3186.0,970.0,,kamienica,wtórny,gazowe,3/4,do remontu,pełna własność,brak informacji,prywatny,,,nie,cegła,,,,,,olx
,https://www.otodom.pl/pl/oferta/stylowe-4-pokoje-w-nowym-bloku-retkinia-ID4wJqO.html,,82.0,859000.0,10476.0,720.0,4.0,blok,wtórny,miejskie,1/4,do zamieszkania,pełna własność,2025-04-01,prywatny,"balkon, garaż/miejsce parkingowe, pom. użytkowe",2023,tak,pustak,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",,"telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-z-tarasem-na-zlotnie-ID4wB37.html,,57.9,660000.0,11399.0,370.0,3.0,apartamentowiec,wtórny,gazowe,parter/3,brak informacji,pełna własność,brak informacji,biuro nieruchomości,,2021,nie,silikat,plastikowe,,,"system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/przy-parku-szarych-szeregow-ul-staszica-19-ID4wyIN.html,,50.78,340000.0,6696.0,580.0,2.0,blok,wtórny,miejskie,4/10,do remontu,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1961,tak,beton,plastikowe,W trakcie realizacji / Zwolnione,,,,olx
,https://www.otodom.pl/pl/oferta/sloneczne-rozkladowe-m4-z-parkingiem-ID4uVSZ.html,,54.66,397000.0,7263.0,821.06,3.0,blok,wtórny,miejskie,5/11,do remontu,pełna własność,2025-02-14,biuro nieruchomości,"balkon, piwnica",1980,tak,wielka płyta,drewniane,,,,,olx
,https://www.otodom.pl/pl/oferta/m3-karolew-2-pietro-balkon-ID4wKju.html,,54.0,390000.0,7222.0,700.0,3.0,blok,wtórny,miejskie,2/4,brak informacji,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1976,nie,,plastikowe,,"lodówka, meble, piekarnik, kuchenka",,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-w-niezaleznym-budynku-co-miejskie-ID4pufs.html,,91.5,450000.0,4918.0,760.0,2.0,,wtórny,miejskie,parter/1,do remontu,pełna własność,brak informacji,prywatny,"ogródek, taras",1920,nie,cegła,drewniane,W trakcie realizacji / Zwolnione,,"drzwi / okna antywłamaniowe, rolety antywłamaniowe",,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/tobaco-park-loft-48-m-wysokie-sufity-garaz-ID4wz3l.html,,48.0,400000.0,8333.0,,2.0,blok,wtórny,miejskie,2/3,do remontu,pełna własność,brak informacji,prywatny,,2014,tak,cegła,drewniane,W trakcie realizacji / Zwolnione,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/cena-z-wykonczeniem-do-31-032-pokzobacz-na-zywo-ID4wE2t.html,,40.3,397497.0,9863.0,,2.0,apartamentowiec,pierwotny,miejskie,1/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,2025,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/okazja-kawalerka-po-remoncie-centrum-polesie-ID4wyNB.html,,13.09,155000.0,11841.0,0.0,1.0,kamienica,wtórny,elektryczne,3/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,,nie,cegła,plastikowe,,"meble, lodówka, pralka, telewizor",,"telefon, internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/2-pokoje-ul-wodnej-3-w-dyfrakcja-lodzkiej-ID4wM9V.html,,39.02,499456.0,12800.0,,2.0,apartamentowiec,pierwotny,miejskie,3/6,do wykończenia,pełna własność,2026-02-15,prywatny,,2026,tak,,plastikowe,,,,"telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/okazja-inwestycyjna-przy-ul-targowej-ID4wmIJ.html,,42.94,229000.0,5333.0,430.0,2.0,kamienica,wtórny,elektryczne,3/4,do remontu,pełna własność,2025-03-18,biuro nieruchomości,,1900,nie,cegła,,,,,,olx
,https://www.otodom.pl/pl/oferta/dla-starszych-i-mlodszych-kawalerka-z-winda-asp-ID4uu9h.html,,30.25,269000.0,8893.0,360.0,1.0,blok,wtórny,miejskie,3/5,do zamieszkania,pełna własność,2025-01-20,biuro nieruchomości,"oddzielna kuchnia, pom. użytkowe",,tak,cegła,plastikowe,,,,"internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/rozkladowe-m4-olimpijska-2-pietro-winda-ID4wBwu.html,,53.0,449000.0,8472.0,560.0,3.0,blok,wtórny,miejskie,2/11,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",1973,tak,wielka płyta,plastikowe,W trakcie realizacji / Zwolnione,,,"telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/mieszkanie-z-oddzielna-kuchnia-w-ok-piotrkowskiej-ID4un3B.html,,24.0,214000.0,8917.0,,1.0,,wtórny,miejskie,3,brak informacji,pełna własność,brak informacji,biuro nieruchomości,,,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/unikalne-mieszkanie-z-antresola-i-parkingiem-ID4wnlA.html,,106.03,649999.0,6130.0,0.0,3.0,kamienica,wtórny,miejskie,parter/3,do zamieszkania,pełna własność,2025-06-30,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",1935,nie,cegła,plastikowe,,"meble, piekarnik, lodówka, pralka, telewizor, zmywarka","drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",,olx
,https://www.otodom.pl/pl/oferta/2-pokoje-z-idealna-lokalizacja-garaz-ID4wBPP.html,,57.0,470000.0,8246.0,0.0,2.0,blok,wtórny,kotłownia,1/4,do zamieszkania,pełna własność,2025-03-25,biuro nieruchomości,,2003,nie,,plastikowe,,,"domofon / wideofon, rolety antywłamaniowe","telefon, internet, telewizja kablowa",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/przestronne-2-pokojowe-mieszkanie-w-centrum-lodzi-ID4w9OP.html,,59.0,375000.0,6356.0,475.0,2.0,kamienica,wtórny,gazowe,2/3,do zamieszkania,pełna własność,brak informacji,prywatny,,,nie,cegła,plastikowe,,"lodówka, meble, piekarnik, kuchenka, pralka",,"telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-widzew-wschod-rezerwacja-ID4wbNW.html,,58.0,479000.0,8259.0,440.0,3.0,blok,wtórny,miejskie,5/11,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica",1980,tak,wielka płyta,plastikowe,W trakcie realizacji / Zwolnione,"zmywarka, meble, piekarnik, kuchenka, pralka",,,olx
,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-do-wlasnej-aranzacji-ID4wrwY.html,,37.57,269000.0,7160.0,560.0,2.0,blok,wtórny,miejskie,4/4,do remontu,pełna własność,2024-11-11,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica",1965,nie,wielka płyta,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/3-pokojowe-na-1-pietrze-z-parkingiem-centrum-ID4wAfB.html,,50.8,494760.0,9739.0,389.41,3.0,kamienica,wtórny,gazowe,1/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica, pom. użytkowe",1900,nie,cegła,plastikowe,W trakcie realizacji / Zwolnione,"zmywarka, lodówka, meble, piekarnik, kuchenka",,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/umeblowane-3-pokoje-lodz-radiostacja-bezposrednio-ID4wMO5.html,,46.4,499000.0,10754.0,,3.0,blok,wtórny,miejskie,parter/11,do zamieszkania,pełna własność,2025-04-30,prywatny,,,tak,wielka płyta,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/3-pokoje-retkinia-piaski-ID4wksU.html,,53.0,499900.0,9432.0,580.0,3.0,blok,wtórny,miejskie,2/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia, pom. użytkowe",1980,nie,wielka płyta,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/2-kawalerki-przy-manufakturze-wysoki-standard-ID4wHKz.html,,38.87,529900.0,13633.0,550.0,2.0,kamienica,wtórny,brak informacji,parter/3,do zamieszkania,pełna własność,2025-03-30,biuro nieruchomości,,1890,nie,cegła,,,"meble, lodówka, klimatyzacja","drzwi / okna antywłamaniowe, domofon / wideofon","telefon, internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/m-4-62m2-ip-adwentowicza-przy-batorym-ID4ro2K.html,,62.0,485000.0,7823.0,700.0,3.0,blok,wtórny,miejskie,1/4,do remontu,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",,nie,wielka płyta,plastikowe,W trakcie realizacji / Zwolnione,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-w-stanie-deweloperskim-z-co-lodz-ID4wvU5.html,,14.48,123080.0,8500.0,270.0,1.0,kamienica,wtórny,gazowe,parter/2,do wykończenia,pełna własność,2025-03-20,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe",1970,nie,cegła,,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telefon, internet, telewizja kablowa",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/dwa-komfortowe-pokoje-tobaco-park-ID4wrqC.html,,47.17,559000.0,11851.0,,2.0,apartamentowiec,wtórny,miejskie,3/4,do zamieszkania,brak informacji,brak informacji,biuro nieruchomości,,,nie,,,,,,,olx
,https://www.otodom.pl/pl/oferta/odswiezone-2-pokoje-na-teofilowie-ID4wI29.html,,45.0,399000.0,8867.0,,2.0,blok,wtórny,miejskie,parter/4,do zamieszkania,brak informacji,brak informacji,biuro nieruchomości,,,nie,wielka płyta,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/sprzedam-piekna-kawalerke-na-chojnach-z-balkonem-ID4wzzT.html,,34.71,270000.0,7779.0,700.0,1.0,blok,wtórny,miejskie,2/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1985,nie,,plastikowe,,"lodówka, meble, piekarnik, pralka",,,olx
,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-samym-centrum-garaz-ID4uc5j.html,,64.4,563000.0,8742.0,0.0,3.0,apartamentowiec,wtórny,miejskie,2/4,do zamieszkania,pełna własność,2025-01-08,biuro nieruchomości,"balkon, ogródek, garaż/miejsce parkingowe",2008,tak,,,,,,,olx
,https://www.otodom.pl/pl/oferta/zadbane-2-pokoje-na-olechowie-w-nowym-bloku-ID4wgjS.html,,50.44,489000.0,9695.0,500.0,2.0,blok,wtórny,miejskie,3/3,do zamieszkania,pełna własność,2025-03-05,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",2011,nie,cegła,plastikowe,,"meble, piekarnik, lodówka, pralka, zmywarka",,,olx
,https://www.otodom.pl/pl/oferta/-ID4tHIg.html,,60.0,542000.0,9033.0,500.0,3.0,blok,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",,nie,cegła,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/styl-historia-prestiz-zamieszkaj-tej-kamienicy-ID4uyOO.html,,79.27,639000.0,8061.0,325.0,2.0,kamienica,wtórny,elektryczne,2/3,do remontu,brak informacji,2025-01-20,biuro nieruchomości,,1910,nie,cegła,,,,,,olx
,https://www.otodom.pl/pl/oferta/lodz-teofilow-lniana-mieszkanie-3-pokoje-50m2-ID4uBl8.html,,50.0,375000.0,7500.0,700.0,3.0,blok,wtórny,miejskie,9/10,do remontu,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",1971,tak,żelbet,plastikowe,W trakcie realizacji / Zwolnione,"piekarnik, kuchenka",,,olx
,https://www.otodom.pl/pl/oferta/9900zl-m2-tylko-do-31-01zobacz-na-zywomanu-1000m-ID4wCNB.html,,32.15,9900231.011,9900.0,,2.0,apartamentowiec,pierwotny,miejskie,1/5,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,2025,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/atrakcyjne-3-pokojowe-mieszkanie-ID4wjsQ.html,,84.66,650000.0,7678.0,,3.0,blok,wtórny,miejskie,4,do remontu,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"taras, piwnica, oddzielna kuchnia",,nie,cegła,drewniane,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/apartamentowiec-wysoki-standard-maestria-park-ID4wjl2.html,,37.55,500000.0,13316.0,530.0,2.0,apartamentowiec,pierwotny,brak informacji,1/2,do zamieszkania,brak informacji,brak informacji,prywatny,"balkon, ogródek, taras, garaż/miejsce parkingowe, piwnica",2022,nie,,,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/3-pokojowe-z-duzym-ogrodem-i-garaz-2-miejsca-post-ID4wyix.html,,69.73,739000.0,10598.0,510.0,3.0,blok,wtórny,elektryczne,parter/1,do zamieszkania,pełna własność,2025-03-21,biuro nieruchomości,"taras, ogródek, garaż/miejsce parkingowe, oddzielna kuchnia",2012,nie,,plastikowe,,"meble, lodówka, piekarnik, zmywarka, kuchenka",,,olx
,https://www.otodom.pl/pl/oferta/3-pokojedo-remontu1pietrobalkon-ID4wela.html,,47.0,329000.0,7000.0,450.0,3.0,,wtórny,miejskie,1,brak informacji,pełna własność,2025-03-04,biuro nieruchomości,"balkon, oddzielna kuchnia",1970,nie,,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/zobacz-na-zywo2-poklipiec-25tarasgarazkomorki-ID4wjZx.html,,36.77,352624.0,9590.0,390.0,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,2025,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet, telefon",olx
